DeckID,DeckName,CardID,Quantity
16993,"Jon's Jank Deck",1004,3,0,1,1
16993,"Jon's Jank Deck",1034,3,0,1,1
16993,"Jon's Jank Deck",1036,3,0,1,1
16993,"Jon's Jank Deck",1038,2,0,1,1
16993,"Jon's Jank Deck",1041,1,0,1,1
16993,"Jon's Jank Deck",1042,2,0,1,1
16993,"Jon's Jank Deck",1043,2,0,1,1
16993,"Jon's Jank Deck",1044,3,0,1,1
16993,"Jon's Jank Deck",1049,3,0,1,1
16993,"Jon's Jank Deck",1050,3,0,1,1
16993,"Jon's Jank Deck",2009,1,0,1,1
16993,"Jon's Jank Deck",2043,3,0,1,1
16993,"Jon's Jank Deck",2047,3,0,1,1
16993,"Jon's Jank Deck",2049,3,0,1,1
16993,"Jon's Jank Deck",2050,3,0,1,1
16993,"Jon's Jank Deck",4065,2,0,1,1
16992,"Replicating Perfection - 12th at FFG Store Championship",2031,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",1068,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",1070,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",1090,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",2033,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4012,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4013,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4015,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4033,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4054,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4074,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4093,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4114,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",4119,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",5007,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",5009,3,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",5016,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",5017,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",5018,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",6003,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",6111,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",7012,1,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",7013,2,2,0,2
16992,"Replicating Perfection - 12th at FFG Store Championship",7014,2,2,0,2
16991,"False Advance [Experimental]",2031,1,2,0,0
16991,"False Advance [Experimental]",1057,1,2,0,0
16991,"False Advance [Experimental]",1069,2,2,0,0
16991,"False Advance [Experimental]",1070,2,2,0,0
16991,"False Advance [Experimental]",1110,3,2,0,0
16991,"False Advance [Experimental]",2014,1,2,0,0
16991,"False Advance [Experimental]",2015,1,2,0,0
16991,"False Advance [Experimental]",2032,3,2,0,0
16991,"False Advance [Experimental]",2033,2,2,0,0
16991,"False Advance [Experimental]",2034,1,2,0,0
16991,"False Advance [Experimental]",3009,1,2,0,0
16991,"False Advance [Experimental]",3023,2,2,0,0
16991,"False Advance [Experimental]",3026,1,2,0,0
16991,"False Advance [Experimental]",3027,1,2,0,0
16991,"False Advance [Experimental]",4012,2,2,0,0
16991,"False Advance [Experimental]",4013,2,2,0,0
16991,"False Advance [Experimental]",4015,3,2,0,0
16991,"False Advance [Experimental]",4020,1,2,0,0
16991,"False Advance [Experimental]",4073,3,2,0,0
16991,"False Advance [Experimental]",4074,2,2,0,0
16991,"False Advance [Experimental]",4078,2,2,0,0
16991,"False Advance [Experimental]",5004,3,2,0,0
16991,"False Advance [Experimental]",5006,1,2,0,0
16991,"False Advance [Experimental]",5007,3,2,0,0
16991,"False Advance [Experimental]",5015,1,2,0,0
16991,"False Advance [Experimental]",5016,1,2,0,0
16991,"False Advance [Experimental]",5017,2,2,0,0
16991,"False Advance [Experimental]",5019,1,2,0,0
16991,"False Advance [Experimental]",5020,1,2,0,0
16991,"False Advance [Experimental]",5023,2,2,0,0
16991,"False Advance [Experimental]",5024,1,2,0,0
16991,"False Advance [Experimental]",6003,2,2,0,0
16991,"False Advance [Experimental]",6065,2,2,0,0
16991,"False Advance [Experimental]",7010,3,2,0,0
16990,"Ken Mar 15 build ",5029,1,0,0,0
16990,"Ken Mar 15 build ",1004,1,0,0,0
16990,"Ken Mar 15 build ",1007,1,0,0,0
16990,"Ken Mar 15 build ",1008,2,0,0,0
16990,"Ken Mar 15 build ",1011,1,0,0,0
